PetID,Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,VideoAmt,PhotoAmt,AdoptionSpeed
9999c355f,1,1,307,0,2,2,0,0,2,1,2,2,2,1,1,0,41332,0,3,1
34dc86aae,1,12,307,0,2,1,2,0,2,1,1,1,1,1,1,0,41326,0,1,5
1f467ba22,2,10,265,0,2,1,4,7,2,2,1,1,1,1,1,0,41326,0,4,100
40d175d61,2,3,243,305,2,1,3,6,2,1,2,2,2,1,1,50,41326,0,2,100
12537b530,1,1,307,0,3,1,7,0,2,2,2,2,2,1,7,0,41330,0,0,100
2b6b2524b,1,3,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,0,0,100
858b1443e,2,21,299,0,2,4,7,0,2,1,1,1,1,2,1,0,41326,0,2,100
360dcecb1,1,1,307,0,3,1,2,7,2,1,2,2,2,1,7,0,41326,0,8,5
ffe0f06ab,2,1,266,303,2,1,2,0,3,1,2,1,2,1,1,0,41326,0,1,14
b0b9f2902,1,1,307,0,2,1,7,0,2,2,2,2,2,1,1,20,41327,0,1,29
0602a34f3,2,2,266,0,2,2,7,0,2,1,2,2,2,1,1,0,41326,0,3,50
d0d2a12a2,1,3,307,0,2,2,7,0,2,2,1,1,2,1,1,0,41326,0,2,10
394c13865,2,1,265,0,1,1,6,7,2,2,2,1,2,1,1,0,41326,0,6,30
d6e372a1d,1,2,307,0,2,1,4,0,2,2,2,2,2,1,4,0,41327,0,1,100
3af78213e,2,2,266,0,1,1,0,0,1,1,2,2,2,1,1,0,41326,0,4,100
29193bf76,1,2,307,0,3,1,2,0,2,1,2,1,2,1,3,0,41401,0,5,10
0c9133a83,1,13,307,20,2,1,2,7,2,1,1,1,1,1,1,0,41327,0,5,6
22d381889,1,1,307,0,2,1,2,0,2,1,3,3,2,1,1,0,41326,0,1,55
5e6c38ddf,2,1,265,0,2,2,0,0,1,2,2,1,2,1,1,0,41326,0,2,14
9d6fd0eaf,2,5,266,0,3,1,7,0,2,1,2,2,2,1,5,50,41401,0,3,100
14fb52f07,2,3,299,0,3,7,0,0,2,1,2,2,2,1,2,0,41401,0,5,16
90592e40c,1,2,307,0,1,1,2,0,2,1,2,1,2,1,1,0,41330,0,1,23
ab5964338,1,77,109,0,1,3,0,0,2,2,1,1,2,1,1,0,41401,0,4,14
fcc2ea490,1,3,141,307,2,2,0,0,2,1,1,1,2,1,1,0,41326,0,6,87
132346d7e,1,2,307,307,3,2,3,0,2,2,2,2,2,1,6,0,41401,0,8,100
ccd20906b,1,2,307,307,2,5,0,0,2,2,2,1,2,1,1,0,41326,0,2,23
e9292cee2,2,4,266,0,1,2,7,0,1,1,1,1,2,1,1,0,41401,0,5,25
d8060a227,2,0,265,0,2,7,0,0,1,2,2,1,2,1,1,0,41326,0,3,5
2e9e910d4,2,24,264,264,1,7,0,0,3,3,1,1,1,1,1,0,41326,0,4,5
3b0238af8,1,3,307,0,3,1,0,0,2,1,1,1,2,1,3,0,41401,1,7,54
6cfd5f1b5,1,34,307,0,2,1,2,0,2,1,1,1,1,1,1,100,41326,0,4,100
ca39efaf2,1,36,307,0,1,3,0,0,2,2,1,1,2,1,1,0,41326,0,2,100
940b0ad69,2,2,285,265,2,1,3,7,2,2,2,1,2,1,1,150,41326,0,6,5
8b8c686ec,2,6,264,0,2,3,0,0,3,3,1,1,2,1,1,100,41326,0,3,0
a5f027ab8,1,60,60,0,2,2,7,0,1,2,1,1,2,1,1,100,41326,0,2,5
a9ec75efb,2,12,266,0,2,2,7,0,1,1,1,1,1,1,1,0,41401,0,5,100
06904db12,2,4,266,0,1,1,3,7,1,1,2,1,2,1,2,0,41324,0,1,15
222afe2dd,1,60,103,307,2,1,0,0,2,3,1,1,1,1,1,0,41336,0,3,22
365f29337,1,2,307,0,2,1,7,0,2,1,3,3,3,1,1,0,41326,0,1,8
e470b6bd3,1,24,109,0,2,3,0,0,3,2,1,1,2,1,1,400,41401,0,24,75
859426703,1,2,307,189,1,1,0,0,3,1,2,2,2,1,2,0,41326,0,2,0
023979a33,2,6,273,0,1,3,0,0,2,2,2,2,2,1,1,0,41326,0,2,100
1d1451061,2,3,266,0,2,6,0,0,2,1,2,2,2,1,1,0,41401,0,1,12
f9934b985,1,8,307,128,1,2,7,0,3,2,1,1,1,1,1,0,41326,0,3,100
ed40421f9,2,12,266,0,2,2,4,5,2,1,2,1,1,1,1,0,41326,0,1,27
196504d88,2,2,266,0,1,2,7,0,2,1,3,3,3,1,1,0,41401,0,7,15
f14086e70,2,1,266,299,1,3,4,7,2,1,2,1,2,1,1,0,41326,0,3,2
546a913cc,1,60,213,307,2,1,0,0,2,2,1,1,1,1,1,0,41401,1,4,11
3ed4ada33,2,2,266,0,3,1,2,7,3,1,2,2,2,1,4,0,41401,0,3,100
e994888f3,2,1,292,266,2,2,5,0,1,1,2,1,2,1,1,160,41326,0,5,0
be6435852,2,2,266,0,2,2,6,7,2,1,2,2,2,1,1,0,41401,0,1,17
c42153e51,1,1,307,0,2,5,0,0,2,1,2,1,2,1,1,0,41326,0,1,79
0c64363af,2,1,252,0,1,1,0,0,1,1,2,2,2,1,1,0,41401,0,4,2
3d13aab91,2,2,266,0,1,1,0,0,1,1,2,2,2,1,1,0,41401,0,6,14
c3cef1c4b,1,1,307,0,2,1,0,0,2,1,2,1,2,1,1,0,41401,0,6,5
ec040a1ef,1,3,218,307,2,1,2,7,3,2,1,1,2,1,1,0,41326,0,9,20
c1278fe60,2,4,266,0,1,2,0,0,2,1,2,1,1,1,1,0,41326,0,2,17
a21f183ed,2,7,266,0,2,1,2,7,2,1,1,1,1,1,1,0,41336,0,3,29
740d9759c,1,2,307,0,1,1,7,0,2,1,1,1,2,1,1,0,41401,0,2,19
348591b3f,2,2,292,0,3,5,6,7,1,1,2,2,2,1,4,0,41401,0,2,7
21178f3b0,1,2,307,307,1,1,2,0,2,1,1,1,2,1,4,0,41326,0,4,15
bce2ed853,1,24,26,189,1,2,0,0,2,2,1,1,3,1,1,0,41401,0,3,100
da34209ec,2,2,242,0,2,2,6,7,2,3,1,1,2,1,1,400,41326,1,11,28
ff5158511,1,3,307,0,3,1,2,7,1,1,2,2,2,1,3,0,41401,0,5,22
4d5e5ad20,2,12,285,0,1,1,7,0,2,2,1,1,2,1,1,0,41330,0,2,53
48cb3c66a,1,2,307,0,2,4,0,0,2,1,1,1,2,1,1,0,41401,0,1,1
bd30ea4fa,1,5,307,0,2,1,7,0,3,1,1,1,2,1,1,0,41401,0,1,23
d4c9eaede,1,3,307,307,1,5,6,0,2,2,2,2,2,1,1,0,41326,0,1,100
5112569f6,2,1,266,0,3,1,7,0,2,2,2,2,2,1,2,0,41326,0,4,17
7ed568ab9,1,60,195,0,1,1,6,7,2,2,1,3,3,1,1,0,41401,0,1,100
8bb1c8a6f,2,24,266,0,2,5,6,0,1,1,3,3,3,1,1,0,41327,0,2,19
8991aff61,2,1,266,0,2,1,2,0,1,1,2,2,2,1,1,0,41326,0,4,66
a6deb30e1,1,12,307,0,2,1,0,0,1,1,1,1,1,1,1,0,41326,0,2,100
2eb4fa594,1,1,307,0,3,2,7,0,2,2,2,2,2,1,7,0,41326,0,5,69
10fa4505d,1,2,307,0,2,1,2,7,2,1,1,1,2,1,4,0,41326,0,7,61
6029e0ed0,1,3,307,0,2,2,0,0,2,2,3,3,3,1,1,0,41401,0,2,100
89a6620e3,1,50,109,0,1,3,0,0,3,3,1,1,2,1,1,0,41326,0,3,1
5b729ae6c,2,24,266,266,2,6,7,0,3,1,1,1,1,1,1,0,41326,0,9,100
efda64fa5,1,3,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41401,0,3,37
fed799a78,1,24,307,307,2,1,0,0,2,2,1,1,1,1,1,0,41326,0,5,100
58b4ba48f,1,2,307,307,2,2,7,0,2,1,1,2,2,1,1,100,41326,0,6,100
51c99e8fb,2,4,303,0,2,1,4,5,2,1,2,2,2,1,1,0,41326,0,1,100
879c40dfa,1,2,205,0,3,1,2,7,1,3,2,2,2,1,3,250,41401,0,5,1
d41f2a466,2,2,243,247,3,1,2,7,2,1,2,2,2,1,5,0,41326,0,8,0
b932b3915,2,1,266,0,3,1,4,7,2,1,2,2,2,1,4,0,41326,0,7,23
987baa1c7,2,48,299,0,1,1,2,7,3,1,1,1,2,1,1,20,41326,0,4,16
11c88e3be,1,1,307,0,1,1,2,0,2,1,2,1,2,1,1,0,41401,0,3,11
65dc47112,2,3,266,0,1,4,0,0,2,2,2,2,2,1,1,0,41326,0,2,64
7edefab1a,2,3,299,0,3,2,3,7,2,2,2,1,2,1,2,60,41326,0,4,14
3e0ae8fb1,2,12,265,0,2,7,0,0,2,2,2,3,3,1,1,0,41324,0,1,100
e58dde7d7,2,3,265,265,2,2,7,0,2,2,1,1,2,2,1,0,41401,0,2,7
c5422c04b,1,2,307,307,1,1,0,0,1,1,2,1,2,1,1,0,41330,0,1,87
3c6329c92,1,11,307,307,2,1,5,0,2,2,1,1,1,1,1,0,41326,0,6,100
62f87187d,2,4,266,0,1,1,6,7,2,2,1,1,2,1,1,0,41326,0,5,1
516fcfdf9,1,2,307,0,1,2,7,0,2,1,2,2,2,1,1,0,41326,0,1,5
ac45f71e3,1,48,109,307,2,2,3,0,2,2,1,1,2,1,1,0,41332,0,3,3
44d722701,1,7,307,0,2,2,7,0,2,1,3,3,3,1,1,0,41401,0,1,100
0f796d3f9,2,2,265,0,3,5,6,7,2,2,3,3,3,1,2,0,41326,0,4,6
c69842c2a,2,2,264,265,2,1,6,7,2,2,2,1,2,1,1,50,41326,0,7,46
f861fe441,1,2,307,0,1,1,7,0,2,2,1,1,2,2,1,0,41401,0,4,19
c278935de,1,2,307,0,2,1,0,0,2,1,1,1,2,1,1,0,41326,0,4,100
382b4212b,2,6,266,0,2,1,7,0,2,1,3,3,3,1,1,0,41326,0,3,100
6784b2fcd,1,4,307,0,1,1,2,0,2,2,1,1,1,1,1,0,41326,0,4,100
c43be9e6c,1,4,307,307,3,2,4,7,2,2,2,2,2,1,4,0,41326,0,3,100
eb7fedf92,2,1,265,265,2,2,5,7,1,2,2,2,2,1,1,30,41326,0,4,68
dc20a0cea,1,2,307,0,2,2,0,0,2,2,1,1,2,1,1,0,41330,0,1,26
6ce40c2bf,1,3,307,0,2,1,7,0,2,2,1,1,2,1,2,200,41326,0,5,14
c2f8022f3,2,2,266,266,2,1,2,4,2,2,2,2,2,1,2,0,41401,0,2,3
c9cc0915c,2,1,266,0,3,1,4,7,1,1,2,2,2,1,3,0,41401,0,4,63
338dddea9,2,24,285,264,2,4,0,0,2,3,2,1,1,1,1,50,41326,0,2,64
544c16564,1,2,141,307,2,3,5,0,2,2,1,1,2,1,1,0,41326,0,5,6
27ef6e605,2,24,266,0,2,2,4,7,2,1,2,2,1,1,1,0,41326,0,1,100
29b60faaa,1,3,307,0,1,4,5,0,2,1,1,1,2,1,1,100,41327,0,1,100
00648f96f,1,1,307,307,1,1,7,0,2,1,2,1,2,1,1,0,41326,0,2,28
f21f48009,1,10,213,178,1,3,5,0,2,3,1,1,2,1,1,0,41326,0,9,15
427755203,1,1,307,307,1,2,0,0,2,2,2,1,2,1,1,0,41326,0,1,14
bcee746ce,2,2,266,0,2,1,4,7,2,1,2,2,2,1,1,50,41326,0,3,22
c57a0afef,1,8,307,0,2,2,5,0,2,1,1,1,1,1,1,0,41326,0,3,100
2dc54e9fd,2,24,241,0,2,2,4,5,2,2,3,3,3,1,2,0,41326,0,3,100
4ad983a9d,2,3,283,0,2,1,2,6,2,2,2,1,3,1,1,50,41401,0,3,100
a64d70c84,1,2,141,20,2,2,0,0,1,1,1,1,2,1,1,0,41326,0,0,23
6102346ee,2,6,292,285,1,2,7,0,2,3,2,2,2,1,1,0,41326,0,1,78
6094997dd,2,5,266,285,3,1,2,0,1,1,1,1,1,1,2,0,41401,0,1,76
e678bcc42,1,48,69,0,2,3,5,0,2,3,3,3,3,2,1,0,41401,0,1,58
3e0d923df,1,12,76,307,1,1,7,0,1,1,3,3,1,1,1,0,41401,0,2,100
d2ba9bbf1,2,4,266,0,2,3,0,0,2,1,1,1,1,1,1,100,41326,0,2,21
f836696de,1,6,307,0,2,2,4,0,2,2,3,1,2,1,1,0,41330,0,1,100
fffd9b5a8,1,14,206,0,2,1,7,0,3,1,1,1,2,1,1,0,41332,0,1,5
af8cd40e0,1,72,179,0,1,2,5,0,1,2,1,1,1,1,1,200,41326,0,2,20
705a6dffe,1,3,307,0,1,1,7,0,2,2,1,1,2,1,1,50,41326,0,3,3
15dbf64f0,1,6,307,0,2,1,2,0,2,1,2,1,2,1,1,0,41401,0,2,89
b7dda91fe,2,12,266,0,1,1,7,0,2,1,1,1,1,1,1,0,41401,0,2,17
1a2816f0f,1,2,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41326,0,1,8
fd279ad95,1,1,307,0,2,1,2,0,2,2,2,1,2,1,1,0,41330,0,3,28
c36860383,2,2,264,266,3,1,7,0,2,2,2,2,2,1,5,50,41326,0,5,12
6b29b45d9,1,3,307,0,2,2,0,0,2,1,2,1,2,1,1,0,41330,0,1,26
90983a905,2,1,250,0,1,1,0,0,1,2,2,2,3,1,1,0,41401,0,3,15
7395e5c70,2,2,265,0,2,1,3,7,2,1,1,1,2,1,1,80,41401,0,5,36
42137817c,2,3,265,292,1,5,7,0,1,2,2,2,1,1,1,0,41326,0,0,100
9c443e54d,1,8,307,307,1,1,2,7,2,1,1,1,1,1,2,50,41326,0,5,100
416cb5d6d,2,4,264,0,1,1,2,0,1,3,2,1,2,1,1,0,41326,0,4,0
8dd958339,1,2,307,0,3,1,2,7,2,1,1,1,2,1,4,0,41401,0,5,12
40fa64194,2,2,285,265,1,7,0,0,2,3,2,1,2,1,1,88,41336,0,2,3
769d800fa,2,3,266,0,2,1,6,7,2,1,2,1,2,1,1,0,41401,0,5,29
6231ed9b3,1,2,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41326,0,13,52
467370aaa,2,0,266,0,2,5,0,0,2,1,3,3,3,3,1,0,41401,0,2,100
8e3473e81,2,3,283,0,1,4,7,0,2,1,1,1,2,1,1,0,41401,0,5,5
979710375,2,2,266,247,3,2,6,7,1,1,2,2,2,1,4,0,41336,0,2,0
89d8b797c,2,2,266,0,2,6,0,0,2,1,2,2,2,1,1,0,41326,0,1,4
6c34a5944,2,9,285,247,2,1,2,4,2,2,2,2,2,1,1,0,41326,0,2,0
7b1211e80,1,24,141,307,2,2,0,0,3,1,1,1,3,1,1,100,41327,0,2,100
0fe58286d,1,3,307,75,2,1,4,7,2,1,1,1,2,1,2,0,41326,0,9,7
45f72b10b,2,6,265,0,2,1,4,7,1,1,1,1,2,1,3,0,41326,0,3,60
722beb3aa,2,4,265,265,1,1,7,0,1,2,2,1,2,1,1,50,41326,0,3,100
73717bc4f,2,7,265,0,2,6,0,0,2,2,2,2,2,1,1,0,41327,0,1,15
a8271c7e3,2,1,299,266,2,1,2,7,2,2,2,2,2,1,1,0,41326,0,2,3
1ba69dec6,1,8,307,0,1,1,2,4,2,2,1,1,1,1,1,0,41401,0,5,100
142da3f69,2,7,303,266,2,2,5,6,2,2,1,1,1,1,1,100,41326,0,4,0
ed9d88a61,1,2,307,0,2,2,0,0,2,2,3,1,2,1,1,0,41330,0,2,100
5d02f91fc,1,1,189,44,2,1,2,0,2,2,1,1,2,1,1,0,41326,0,6,26
63ea7cfeb,2,12,266,266,3,1,2,4,1,1,2,2,2,1,3,0,41326,0,14,19
52ff28c14,2,6,266,0,1,2,7,0,2,1,1,1,2,1,1,0,41326,0,4,36
409ccc60e,1,1,109,141,3,1,2,7,2,2,1,1,2,1,7,200,41326,0,11,100
7d6cd8ac7,2,5,266,0,1,1,7,0,2,1,2,1,2,1,1,0,41401,0,1,30
f0f6f4bd2,2,1,264,0,1,1,7,0,2,2,2,1,2,1,1,0,41326,0,1,1
335aacd34,2,3,266,0,2,1,7,0,1,1,2,2,2,1,1,0,41332,0,1,20
2691a20c0,2,4,266,299,1,2,3,0,1,1,2,2,2,1,1,0,41326,0,4,29
f67dcb4b3,1,1,307,0,1,1,2,0,2,1,2,2,2,1,1,0,41326,0,6,1
1dff1959b,1,12,307,0,2,3,0,0,2,1,1,1,1,1,1,0,41326,0,3,100
eec3cbd6e,1,12,307,141,1,2,0,0,2,1,3,3,3,1,1,0,41336,0,2,18
7.23E+05,1,2,307,0,1,5,7,0,2,1,1,1,2,1,1,0,41401,0,3,5
052c95a93,1,60,205,0,2,2,5,7,2,2,1,1,2,1,1,300,41401,0,2,4
cfd0757cf,1,12,307,307,2,2,0,0,2,2,1,1,1,1,1,0,41326,0,1,60
13a563b84,1,4,307,0,2,2,7,0,2,1,2,1,2,1,1,0,41326,0,0,100
c4277da90,1,1,307,0,2,1,7,0,2,2,2,2,2,1,1,0,41326,0,11,2
2e111f82d,2,12,266,0,2,1,2,4,1,2,3,3,3,1,1,0,41401,0,2,100
0eaa0e3c6,1,36,195,0,1,1,7,0,1,2,1,1,1,1,1,300,41326,0,1,2
fc4989906,2,4,254,266,2,1,2,7,2,1,1,1,1,1,1,50,41326,0,9,22
6261c9966,2,2,300,306,3,1,7,0,2,2,2,2,2,1,3,0,41326,0,20,3
238c76ea1,2,4,266,0,1,4,7,0,1,1,2,2,2,1,1,50,41326,0,6,57
04f7eafde,1,1,307,0,2,1,2,7,2,1,2,1,2,1,1,0,41326,0,5,2
ed5b8276f,1,1,307,0,2,2,0,0,2,1,2,1,2,1,1,0,41326,0,4,7
956548cd3,2,16,250,0,1,1,0,0,3,2,1,1,1,1,1,0,41401,0,1,100
e92b33580,2,8,266,0,2,7,0,0,2,1,3,3,3,1,1,0,41326,0,3,10
b2145e15d,2,1,299,266,1,3,0,0,1,1,2,2,2,1,3,0,41401,0,1,7
23b3f793e,1,3,307,0,2,1,0,0,2,1,2,2,2,1,1,0,41326,0,2,100
97c13bdf2,2,7,265,0,2,1,2,4,2,2,2,1,2,1,1,0,41401,0,4,100
4f3b3314c,1,36,103,307,1,1,2,0,3,2,1,1,1,1,1,0,41330,0,1,3
061378b30,1,3,31,307,1,1,0,0,2,1,3,3,2,1,1,0,41326,0,2,14
a516d6ea0,2,30,265,0,1,7,0,0,3,2,1,1,1,1,1,0,41326,0,12,6
4891fdacd,1,72,49,0,1,1,2,7,3,1,1,1,1,1,1,0,41326,0,1,100
bf8aa8f96,1,12,217,0,2,1,0,0,1,2,1,1,1,1,1,0,41335,0,1,100
2e41f018c,2,2,266,0,1,1,6,7,1,1,1,1,2,2,1,0,41326,0,26,33
b147d1870,1,12,307,0,1,2,0,0,3,1,1,1,1,1,1,0,41326,1,4,0
eded59b25,1,2,307,307,2,2,0,0,2,1,1,1,2,1,1,0,41326,0,3,9
f026fa4b5,1,60,78,0,2,1,0,0,3,1,1,1,1,1,1,300,41326,0,2,55
676b51817,1,120,307,0,2,3,5,0,2,1,1,1,1,1,1,0,41327,0,3,45
f72db59b3,1,3,39,307,2,1,5,7,2,2,2,1,2,1,1,0,41326,0,9,44
ca8aec089,1,1,307,0,1,7,0,0,2,1,3,3,2,1,1,0,41326,0,2,84
573f877f8,1,12,179,0,1,5,7,0,2,1,3,3,3,1,1,0,41326,0,3,7
94918fff6,1,12,128,307,2,7,0,0,1,1,1,1,3,1,1,0,41326,0,2,54
4103336dd,1,8,179,307,1,7,0,0,2,2,3,3,3,1,1,0,41401,0,1,24
f5bf7aabd,2,12,264,264,2,6,7,0,2,3,2,2,1,1,1,100,41326,0,2,100
b2dbd92b1,1,24,167,0,2,7,0,0,1,3,1,1,1,1,1,0,41326,0,5,0
c39e5de99,2,22,300,265,1,3,4,0,3,2,1,1,1,1,1,50,41330,0,2,100
a3d9bc3aa,1,5,307,0,2,1,7,0,1,1,1,1,1,1,1,0,41326,0,4,100
48c598ef0,2,1,266,0,3,5,6,7,2,2,2,2,2,1,3,0,41326,0,23,5
eac15ca35,2,7,266,0,2,1,2,4,2,1,1,1,2,1,1,0,41401,0,4,82
b15103b97,2,4,265,0,3,5,7,0,1,2,1,1,1,1,2,0,41401,0,4,100
f489059e0,2,36,266,292,2,6,7,0,1,1,3,3,3,1,1,0,41326,0,2,2
df091dc6b,1,60,205,0,1,2,7,0,2,2,1,1,2,2,1,0,41326,0,1,2
b1b2aae50,1,1,307,307,2,2,0,0,2,2,2,2,2,1,2,0,41327,0,9,73
6a3ff7445,2,6,266,0,3,1,6,7,2,1,2,1,1,1,4,0,41401,0,5,100
107c49414,2,2,266,266,3,1,5,6,1,1,2,2,2,1,3,0,41401,0,5,100
3b7aad341,1,3,307,0,2,2,5,0,2,2,2,2,2,1,5,0,41327,0,1,100
b69d479cf,1,3,141,307,2,2,0,0,2,1,1,1,2,1,1,0,41326,0,2,46
4e12936b0,1,2,307,307,2,2,0,0,2,2,1,1,2,1,1,0,41326,0,1,88
fbc0c9535,1,24,218,307,1,1,0,0,2,2,3,3,1,1,1,0,41336,0,5,79
8bcb0a0e6,1,9,200,0,2,5,0,0,2,1,2,2,2,1,1,0,41326,0,1,14
f66357936,1,1,307,0,2,2,0,0,2,1,2,1,2,1,1,0,41326,0,1,34
ace8a42bd,2,2,265,0,2,6,0,0,2,2,1,1,2,1,1,100,41401,0,5,71
0c64a0f1b,1,2,307,0,2,1,2,0,2,2,3,3,2,1,1,0,41326,0,2,73
da8859f46,1,31,307,307,2,1,7,0,2,1,1,1,2,1,1,0,41401,0,1,100
8ef67ba31,2,3,247,243,1,1,2,3,2,1,2,2,2,1,1,0,41326,0,3,0
f17cc636d,2,2,264,264,3,1,6,0,2,3,3,3,3,1,2,0,41401,0,3,52
8feefe84d,2,2,266,0,2,2,0,0,1,1,3,1,2,1,1,0,41401,0,3,16
c0858dfca,2,3,266,0,1,1,0,0,2,1,1,1,2,1,1,59,41401,0,4,23
ebc345fe0,2,3,266,266,3,1,2,6,1,1,2,2,2,1,3,0,41326,0,5,100
59ad17125,2,4,266,299,3,1,7,0,2,1,1,1,3,1,2,0,41336,0,2,3
4748cdef4,2,2,266,0,1,3,0,0,1,1,2,2,2,2,1,0,41326,0,3,100
bff5e06f5,1,12,307,0,2,5,6,0,2,2,1,1,1,1,2,150,41401,0,8,100
ffd61a488,2,2,266,0,2,4,7,0,1,1,3,3,3,1,1,0,41401,0,2,2
b660cb310,1,3,307,307,1,1,7,0,2,1,2,2,2,1,1,0,41326,0,3,7
91a2b97ec,2,3,297,0,1,1,2,5,3,2,2,2,2,1,1,0,41325,0,4,100
f03b04b1e,1,1,307,0,2,1,2,7,1,1,2,2,2,1,1,0,41326,0,1,100
a6af385f0,1,5,141,0,2,5,0,0,2,1,1,1,1,1,1,0,41401,0,5,7
ea4c18b67,1,39,307,0,1,7,0,0,1,3,1,1,1,1,1,0,41326,0,3,100
cbfaa79cb,1,8,307,0,2,5,0,0,1,2,3,3,3,1,1,0,41326,0,6,100
bce0e17b9,2,2,299,266,1,2,3,7,2,1,2,1,2,1,2,0,41326,0,13,18
e37f4aa07,1,36,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41326,0,1,57
92586e5a3,1,36,109,307,1,3,0,0,4,2,1,1,1,1,1,0,41326,0,1,79
62b8390e7,2,3,266,0,2,1,3,7,1,1,2,2,3,2,1,0,41326,0,0,100
c09e086c8,2,3,265,265,2,6,7,0,1,2,2,2,2,1,1,0,41326,0,12,11
6878a6fe0,2,2,266,0,2,1,4,7,1,1,1,1,2,1,1,0,41326,0,2,7
1a1e3aa63,2,12,265,0,1,1,7,0,2,2,1,1,2,1,1,0,41332,0,3,19
9b2316d19,1,18,152,307,1,1,2,0,2,1,1,1,1,1,1,0,41326,0,2,100
c9e2b26c4,1,60,189,0,1,1,2,0,3,1,1,1,1,1,1,350,41326,0,3,77
a79983c71,1,3,76,307,1,1,3,7,3,1,2,1,2,1,1,0,41326,0,19,14
618bb4def,1,4,307,307,1,4,0,0,1,1,1,1,3,1,1,0,41401,0,3,100
a71cafdcf,2,3,266,0,1,1,6,7,2,1,2,2,2,1,1,0,41401,0,3,77
86228db7e,1,2,307,0,2,1,0,0,2,1,1,1,2,1,1,50,41326,0,30,53
e754315db,1,4,307,0,2,1,0,0,1,1,2,2,2,1,1,0,41330,0,1,27
abf38029d,2,1,264,299,2,4,6,7,3,2,2,2,2,1,1,0,41326,0,9,33
e2c1b469e,1,2,307,307,2,1,2,7,2,1,2,2,2,1,2,0,41326,0,5,3
4463622c8,2,2,292,299,3,2,6,7,2,1,2,2,2,1,4,0,41401,0,4,66
9a965c1f0,1,1,307,0,2,4,7,0,2,2,2,2,2,1,1,20,41327,0,1,11
681eb7101,2,1,299,0,2,1,2,6,2,1,1,1,2,1,1,0,41326,0,12,10
62955be50,2,5,289,266,1,6,0,0,2,1,1,1,1,1,1,150,41326,0,3,100
e71c9d710,2,3,265,0,2,1,0,0,2,2,1,1,2,1,1,0,41401,0,8,85
cc22a5abf,1,1,307,0,3,2,4,5,2,2,2,2,2,1,10,0,41326,0,4,13
e7da5a824,1,1,307,0,1,1,2,0,2,2,2,2,3,1,8,0,41326,0,2,100
9b251f717,1,2,307,307,3,1,2,7,2,2,3,3,3,1,3,0,41324,0,3,100
a88d34ee3,1,1,218,205,3,1,5,7,2,2,2,2,2,1,4,0,41326,0,2,6
95e69fe79,2,7,264,285,2,6,0,0,2,3,1,1,2,1,1,100,41326,0,4,14
804d08f42,1,2,307,0,1,1,0,0,2,2,2,2,2,1,1,0,41326,0,5,100
628f11673,1,2,307,0,1,1,2,0,2,2,1,1,2,1,1,60,41327,0,3,6
7ed037049,2,12,266,0,3,1,0,0,2,1,1,1,1,1,2,0,41326,0,4,32
d574448ee,1,24,307,0,1,1,2,0,2,2,3,3,3,1,1,0,41401,0,3,100
2039114f1,2,0,266,0,1,1,0,0,1,1,2,2,2,1,1,0,41326,0,2,100
1542ab941,1,3,103,307,1,2,0,0,2,1,1,1,2,1,1,0,41401,0,4,1
23ed3e349,1,8,307,0,2,7,0,0,2,1,1,1,1,1,1,200,41326,0,4,86
90dd998e2,1,2,141,307,1,1,0,0,2,1,1,1,2,1,1,0,41326,0,2,16
f500d6361,1,3,307,0,2,1,2,0,2,2,1,1,2,1,1,0,41326,0,2,6
694caa813,1,1,307,0,2,3,5,0,2,2,3,3,3,1,1,0,41324,0,1,100
2831bd2b0,2,18,266,0,3,1,4,7,2,1,1,1,1,1,4,0,41326,0,4,100
869c8208d,2,4,266,0,1,3,0,0,2,2,2,2,2,1,1,0,41326,0,1,90
1e011d469,2,36,266,0,1,1,2,4,1,1,2,2,2,2,1,0,41345,0,5,3
727567154,2,2,251,0,1,6,0,0,1,1,2,1,2,1,1,0,41327,1,1,2
53fba6573,1,4,76,0,2,1,7,0,2,1,2,2,2,1,1,0,41326,0,3,100
e239373ff,1,3,307,0,1,2,7,0,2,2,1,1,2,1,1,0,41326,0,2,19
3750b5365,2,1,266,0,1,1,2,7,1,1,2,2,2,1,1,0,41326,0,4,100
a62c06932,2,2,305,0,1,7,0,0,2,1,2,1,2,1,2,0,41326,0,4,69
f3c8fda0f,1,1,307,213,3,1,2,0,2,1,2,2,2,1,6,0,41401,0,1,24
5d83f98eb,2,1,266,0,2,5,6,7,3,1,2,2,2,1,2,0,41326,0,3,17
fa97a865d,2,60,266,0,1,4,0,0,2,2,1,1,1,1,1,0,41327,0,1,2
da56f7030,2,11,243,265,2,1,6,7,2,2,3,3,2,1,1,250,41401,0,3,100
1fc6f94cc,1,84,307,0,2,1,0,0,2,2,1,1,1,1,1,0,41326,0,1,100
a0bcee7e2,2,2,265,0,2,1,5,0,2,2,2,2,2,1,1,0,41326,0,4,7
198357b7e,2,3,265,0,2,2,4,0,1,2,2,2,2,1,1,0,41326,0,1,0
